model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
codegemma_2b,gemma3_4b_it,layer_0,0.7061565518379211,0.8322051904861062,0.600175101768239,0.02219792512402242
codegemma_2b,gemma3_4b_it,layer_10,0.5079633593559265,0.8456325887352346,0.6073556073556073,0.039264932157869574
codegemma_2b,gemma3_4b_it,layer_12,0.46116209030151367,0.881878419854235,0.5758424445924446,0.04477762324252829
codegemma_2b,gemma3_4b_it,layer_2,0.95060133934021,0.7586085319199463,0.6807012432012433,0.013004277706538886
codegemma_2b,gemma3_4b_it,layer_4,0.9610661268234253,0.7063697788977956,0.6164164539164539,0.013971200560613907
codegemma_2b,gemma3_4b_it,layer_6,0.596876323223114,0.8107053287489001,0.6126132582014935,0.0322465423058329
codegemma_2b,gemma3_4b_it,layer_8,0.5758429765701294,0.8494351656691392,0.6085060772560773,0.03289299423749304
codegemma_2b,gemma3_4b_pt,layer_0,0.7067069411277771,0.8296571806901687,0.6009066686762765,0.022133589991044637
codegemma_2b,gemma3_4b_pt,layer_10,0.5463032126426697,0.8713323956003808,0.5961936211936212,0.03936678394533536
codegemma_2b,gemma3_4b_pt,layer_12,0.481314092874527,0.8637809481607858,0.5745554826437179,0.042834679922370944
codegemma_2b,gemma3_4b_pt,layer_2,0.9549399614334106,0.7649684460390137,0.6908172845672846,0.012491092753807267
codegemma_2b,gemma3_4b_pt,layer_4,0.9349589347839355,0.7209425799293901,0.5892440892440892,0.014918245949227521
codegemma_2b,gemma3_4b_pt,layer_6,0.7010809779167175,0.8437854555433046,0.5756580293344999,0.02766913034398207
codegemma_2b,gemma3_4b_pt,layer_8,0.5986162424087524,0.8588787434897417,0.5886839467721822,0.03372261414681551
codegemma_2b,lfm2_5_1_2b_base,layer_0,0.7332361340522766,0.8048182975058228,0.6168080285727345,0.022176550762110222
codegemma_2b,lfm2_5_1_2b_base,layer_10,0.9564535021781921,0.8605635226070997,0.5801358363858363,0.012298855437103129
codegemma_2b,lfm2_5_1_2b_base,layer_12,0.9470219612121582,0.8698114156509721,0.5492386698269052,0.01290549196510871
codegemma_2b,lfm2_5_1_2b_base,layer_2,0.9685743451118469,0.8031683228688702,0.6443595211977565,0.010216238955252786
codegemma_2b,lfm2_5_1_2b_base,layer_4,0.965536892414093,0.6622691292837738,0.6007552632552633,0.01131459104549933
codegemma_2b,lfm2_5_1_2b_base,layer_6,0.9683824777603149,0.8518334664964144,0.520002464855406,0.012853992758464442
codegemma_2b,lfm2_5_1_2b_base,layer_8,0.9592465162277222,0.8701177214502952,0.5568875568875569,0.01280929398538123
codegemma_2b,lfm2_5_1_2b_instruct,layer_0,0.733724057674408,0.8054376394057827,0.6160953697718404,0.022176198920761874
codegemma_2b,lfm2_5_1_2b_instruct,layer_10,0.895215630531311,0.8615698638220763,0.5701828264328264,0.015154637784429142
codegemma_2b,lfm2_5_1_2b_instruct,layer_12,0.8991411328315735,0.847381920797724,0.5447346090728443,0.01498152712888056
codegemma_2b,lfm2_5_1_2b_instruct,layer_2,0.9680638313293457,0.7812425240802814,0.633113128701364,0.01041339969475335
codegemma_2b,lfm2_5_1_2b_instruct,layer_4,0.9732304215431213,0.7720657959139755,0.5939639064639065,0.0110141161779289
codegemma_2b,lfm2_5_1_2b_instruct,layer_6,0.9737758040428162,0.8278032660372536,0.5233001793050812,0.013069450818799455
codegemma_2b,lfm2_5_1_2b_instruct,layer_8,0.9335297346115112,0.8358894236772515,0.5527097902097903,0.014106386174395148
codegemma_2b,lfm2_5_1_2b_thinking,layer_0,0.7360022068023682,0.7988335771946771,0.6094367506132212,0.022112823497890524
codegemma_2b,lfm2_5_1_2b_thinking,layer_10,0.8791220784187317,0.7987936989066693,0.5411030327696995,0.016858388675080827
codegemma_2b,lfm2_5_1_2b_thinking,layer_12,0.8810300230979919,0.6975131004865622,0.5530229710376768,0.016043593223998166
codegemma_2b,lfm2_5_1_2b_thinking,layer_2,0.972844660282135,0.7146445792941657,0.6352567095214154,0.01021949584380547
codegemma_2b,lfm2_5_1_2b_thinking,layer_4,0.9696325063705444,0.7016427855473035,0.6102342102342102,0.011428046529219261
codegemma_2b,lfm2_5_1_2b_thinking,layer_6,0.9499849081039429,0.8784371981156635,0.5141354288413111,0.014641521158030794
