model_a,model_b,layer,cka,rsa_spearman,knn_overlap,procrustes_residual
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_4,0.9264506101608276,0.5238243947666443,0.6028886237219572,0.024826639023887525
gemma3_4b_it,lfm2_5_1_2b_thinking,layer_8,0.4406181871891022,0.7152755334075396,0.591914566914567,0.051845214872380474
gemma3_4b_pt,lfm2_5_1_2b_base,layer_0,0.9883738160133362,0.9196625530035119,0.7360324860324859,0.013546905104161754
gemma3_4b_pt,lfm2_5_1_2b_base,layer_12,0.4311824440956116,0.8654063038566446,0.5842236467236467,0.06278296110123632
gemma3_4b_pt,lfm2_5_1_2b_base,layer_4,0.9113348722457886,0.6236086856419729,0.5654919154919156,0.024814506097807793
gemma3_4b_pt,lfm2_5_1_2b_base,layer_8,0.48877406120300293,0.7576298525651872,0.5658275820040526,0.050942282602380026
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_0,0.9887650012969971,0.919520213623793,0.7326802826802827,0.013521078764896645
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_12,0.39515361189842224,0.7559479533762331,0.5956279831279832,0.06250351728929371
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_4,0.9078355431556702,0.5789764879897479,0.5765540015540016,0.025188312176295094
gemma3_4b_pt,lfm2_5_1_2b_instruct,layer_8,0.5147685408592224,0.7442619012360377,0.5485773485773485,0.04994035436319807
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_0,0.9870205521583557,0.9109144193516008,0.7358363858363859,0.01365933570112251
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_12,0.5662007331848145,0.6521278505315232,0.5486526273290978,0.056717471005643005
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_4,0.9107403755187988,0.524212548933075,0.5840098626863333,0.025088283286823013
gemma3_4b_pt,lfm2_5_1_2b_thinking,layer_8,0.516431987285614,0.7657117269921805,0.5506806918571624,0.04932137077040748
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_0,0.9998862743377686,0.9995899495657111,0.9797979797979799,0.0008128214284017087
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_12,0.8785812258720398,0.8541995768201981,0.741132941132941,0.019133033552907665
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_4,0.9901819229125977,0.8449922672289573,0.8684796684796683,0.00621925805151586
lfm2_5_1_2b_base,lfm2_5_1_2b_instruct,layer_8,0.9502779841423035,0.8881306819436465,0.7942242942242943,0.012524389541855118
